city_name,year,population,log_pop,log_pop_lag1,city_code,A1301,A1302,A1303,A4101,A4200,A5101,A5102,A7101,A710101,share_under15,share_over65,birth_rate,death_rate,net_mig_rate,nat_inc_rate,soc_inc_rate,W_log_pop_lag1
稲敷市,2006,48944.0,10.798432066390683,10.813538859620264,,3393.0,21055.0,14329.0,118.0,660.0,654.0,861.0,14552.0,14495.0,0.06932412553121935,0.29276315789473684,0.002410918600849951,0.013484798953906505,-0.0042293233082706765,-0.011073880353056554,-0.0042293233082706765,10.481777889219428
稲敷市,2007,48296.0,10.785104020476265,10.798432066390683,,3393.0,21055.0,14329.0,118.0,660.0,654.0,861.0,14552.0,14495.0,0.07025426536359118,0.29669123736955444,0.002443266523107504,0.013665728010601293,-0.004286069239688587,-0.011222461487493788,-0.004286069239688587,10.476119562983659
稲敷市,2008,47729.0,10.77329445859672,10.785104020476265,,3393.0,21055.0,14329.0,118.0,660.0,654.0,861.0,14552.0,14495.0,0.07108885583188418,0.3002158017138427,0.0024722914789750464,0.013828070984097718,-0.004336985899557921,-0.011355779505122671,-0.004336985899557921,10.47213394346829
稲敷市,2009,47132.0,10.76070745483323,10.77329445859672,,3393.0,21055.0,14329.0,118.0,660.0,654.0,861.0,14552.0,14495.0,0.07198930662819315,0.30401850123058644,0.0025036068912840533,0.014003224985148095,-0.00439192056352372,-0.011499618093864041,-0.00439192056352372,10.468303470147918
稲敷市,2010,46895.0,10.75566633894304,10.76070745483323,,3393.0,21055.0,14329.0,118.0,660.0,654.0,861.0,14552.0,14495.0,0.07235312933148523,0.30555496321569464,0.0025162597291822158,0.01407399509542595,-0.004414116643565412,-0.011557735366243735,-0.004414116643565412,10.463478039644018
稲敷市,2011,46058.0,10.73765675080796,10.75566633894304,,3393.0,21055.0,14329.0,118.0,660.0,654.0,861.0,14552.0,14495.0,0.07366798384645447,0.3111077337270398,0.0025619870597941726,0.014329758131052152,-0.004494333232011811,-0.011767771071257978,-0.004494333232011811,10.461387598748539
稲敷市,2012,45412.0,10.723531666284424,10.73765675080796,,3393.0,21055.0,14329.0,118.0,660.0,654.0,861.0,14552.0,14495.0,0.07471593411433101,0.31553333920549637,0.0025984321324759975,0.014533603452831851,-0.00455826653747908,-0.011935171320355854,-0.00455826653747908,10.453256183219837
稲敷市,2013,44556.0,10.70450210396508,10.723531666284424,,3393.0,21055.0,14329.0,118.0,660.0,654.0,861.0,14552.0,14495.0,0.07615136008618367,0.3215952958075231,0.002648352634886435,0.014812819822246161,-0.004645838944249933,-0.012164467187359727,-0.004645838944249933,10.444445297819325
稲敷市,2014,43827.0,10.688005344800624,10.70450210396508,,3393.0,21055.0,14329.0,118.0,660.0,654.0,861.0,14552.0,14495.0,0.07741802998151824,0.3269445775435234,0.0026924042257056155,0.01505921007598056,-0.0047231158874666305,-0.012366805850274946,-0.0047231158874666305,10.435232197134527
稲敷市,2015,42810.0,10.664526999138992,10.688005344800624,,3393.0,21055.0,14329.0,118.0,660.0,654.0,861.0,14552.0,14495.0,0.07925718290119131,0.33471151600093435,0.0027563653352020556,0.015416958654519973,-0.004835318850735809,-0.012660593319317917,-0.004835318850735809,10.427559107616048
稲敷市,2016,42217.0,10.6505782625063,10.664526999138992,,3393.0,21055.0,14329.0,118.0,660.0,654.0,861.0,14552.0,14495.0,0.08037046687353436,0.3394130326645664,0.0027950825496837767,0.015633512566027904,-0.004903238032072388,-0.012838430016344127,-0.004903238032072388,10.416237883429982
稲敷市,2017,41392.0,10.63084290442581,10.6505782625063,,3393.0,21055.0,14329.0,118.0,660.0,654.0,861.0,14552.0,14495.0,0.08197236180904523,0.34617800541167376,0.002850792423656745,0.015945110166215692,-0.005000966370313104,-0.013094317742558948,-0.005000966370313104,10.405913114920683
稲敷市,2018,40634.0,10.612360433557557,10.63084290442581,,3393.0,21055.0,14329.0,118.0,660.0,654.0,861.0,14552.0,14495.0,0.0835015012058867,0.35263572377811686,0.0029039720431166018,0.016242555495397944,-0.005094256041738445,-0.013338583452281342,-0.005094256041738445,10.396195819030549
稲敷市,2020,39039.0,10.572316425444868,10.612360433557557,,3393.0,21055.0,14329.0,118.0,660.0,654.0,861.0,14552.0,14495.0,0.08691308691308691,0.36704321319705935,0.0030226184072337917,0.0169061707523246,-0.005302389917774533,-0.013883552345090809,-0.005302389917774533,
稲敷市,2021,38304.0,10.5533096083577,10.572316425444868,,3393.0,21055.0,14329.0,118.0,660.0,654.0,861.0,14552.0,14495.0,0.08858082706766918,0.3740862573099415,0.0030806182121971594,0.017230576441102756,-0.005404135338345864,-0.014149958228905597,-0.005404135338345864,10.370035930919261
稲敷市,2022,37636.0,10.535716318126656,10.5533096083577,,3393.0,21055.0,14329.0,118.0,660.0,654.0,861.0,14552.0,14495.0,0.0901530449569561,0.3807259007333404,0.003135295993198002,0.01753640131788713,-0.005500053140610054,-0.014401105324689127,-0.005500053140610054,10.358148404715992
稲敷市,2023,36900.0,10.51596683002862,10.535716318126656,,3393.0,21055.0,14329.0,118.0,660.0,654.0,861.0,14552.0,14495.0,0.09195121951219512,0.388319783197832,0.003197831978319783,0.01788617886178862,-0.005609756097560975,-0.014688346883468836,-0.005609756097560975,10.349408761995013
稲敷市,2024,36244.0,10.498029129341951,10.51596683002862,,3393.0,21055.0,14329.0,118.0,660.0,654.0,861.0,14552.0,14495.0,0.0936154949784792,0.3953481955634036,0.0032557112901445756,0.01820991060589339,-0.0057112901445756535,-0.014954199315748814,-0.0057112901445756535,10.339149644136251
笠間市,1976,70832.0,11.168066154971925,11.157207206119493,,8235.0,40639.0,23420.0,374.0,1028.0,1802.0,1837.0,28918.0,28861.0,0.11626101197199006,0.3306415179579851,0.005280099390106167,0.014513214366388073,-0.0004941269482719675,-0.009233114976281907,-0.0004941269482719675,
笠間市,1977,71324.0,11.174988155653937,11.168066154971925,,8235.0,40639.0,23420.0,374.0,1028.0,1802.0,1837.0,28918.0,28861.0,0.1154590320228815,0.32836072009421796,0.005243676742751388,0.014413100779541249,-0.0004907184117548091,-0.009169424036789862,-0.0004907184117548091,10.873207364807811
笠間市,1978,72088.0,11.185642873914873,11.174988155653937,,8235.0,40639.0,23420.0,374.0,1028.0,1802.0,1837.0,28918.0,28861.0,0.11423537898124514,0.32488070136499836,0.00518810342914216,0.014260348462989679,-0.00048551770058817003,-0.009072245033847518,-0.00048551770058817003,10.88542791506129
