city_name,year,population,log_pop,log_pop_lag1,city_code,A1301,A1302,A1303,A4101,A4200,A5101,A5102,A7101,A710101
かすみがうら市,1976,36119.0,10.49457432165487,10.485312034451807,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,1977,36736.0,10.511512479679238,10.49457432165487,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,1978,37387.0,10.529078329395084,10.511512479679238,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,1979,37919.0,10.543207584713212,10.529078329395084,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,1980,38797.0,10.566098203034423,10.543207584713212,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,1981,39430.0,10.582282226871673,10.566098203034423,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,1982,40030.0,10.597384451986619,10.582282226871673,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,1983,40559.0,10.610512983128782,10.597384451986619,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,1984,40807.0,10.616608914303491,10.610512983128782,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,1985,41306.0,10.628763046847595,10.616608914303491,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,1986,41673.0,10.637608716065499,10.628763046847595,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,1987,41929.0,10.643732990607813,10.637608716065499,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,1988,42393.0,10.654738533250855,10.643732990607813,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,1990,43013.0,10.669257674565925,10.654738533250855,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,1991,43569.0,10.682101167275913,10.669257674565925,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,1992,44199.0,10.696457443375463,10.682101167275913,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,1993,44679.0,10.707258871553977,10.696457443375463,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,1994,44972.0,10.713795352869651,10.707258871553977,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,1995,45288.0,10.720797375716495,10.713795352869651,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,1996,45654.0,10.728846505404578,10.720797375716495,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,1997,45784.0,10.731689964088938,10.728846505404578,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,1998,45910.0,10.734438237243268,10.731689964088938,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,1999,45798.0,10.731995701026525,10.734438237243268,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,2000,45229.0,10.719493753007932,10.731995701026525,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,2001,45263.0,10.720245200685072,10.719493753007932,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,2002,45198.0,10.718808117053749,10.720245200685072,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,2003,45094.0,10.716504478946458,10.718808117053749,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,2004,45051.0,10.71555046034839,10.716504478946458,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,2005,44603.0,10.705556400319987,10.71555046034839,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,2006,44422.0,10.701490121198454,10.705556400319987,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,2007,44379.0,10.700521663560345,10.701490121198454,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,2008,44331.0,10.699439485571743,10.700521663560345,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,2009,43828.0,10.688028161525285,10.699439485571743,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,2010,43553.0,10.681733866245636,10.688028161525285,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,2011,43310.0,10.676138834208672,10.681733866245636,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,2012,43072.0,10.6706284130044,10.676138834208672,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,2013,42515.0,10.657612233819894,10.6706284130044,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,2014,42108.0,10.647993025371216,10.657612233819894,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,2015,42147.0,10.648918786519761,10.647993025371216,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,2016,41706.0,10.638400282328542,10.648918786519761,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,2017,41297.0,10.628545137085586,10.638400282328542,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,2018,41131.0,10.624517374082325,10.628545137085586,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,2020,40087.0,10.598807371207691,10.624517374082325,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,2021,39602.0,10.58663490101774,10.598807371207691,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,2022,39431.0,10.582307587950027,10.58663490101774,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,2023,39183.0,10.575998258245631,10.582307587950027,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
かすみがうら市,2024,38771.0,10.565427823471362,10.575998258245631,,4376.0,22859.0,12779.0,176.0,594.0,1248.0,1239.0,15271.0,15230.0
つくばみらい市,1976,26185.0,10.172942006713589,10.142583190064265,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,1977,27453.0,10.220230730583488,10.172942006713589,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,1978,28555.0,10.259587331098963,10.220230730583488,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,1979,30317.0,10.31946389026994,10.259587331098963,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,1980,32917.0,10.401744520626263,10.31946389026994,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,1981,34444.0,10.447090095816057,10.401744520626263,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,1982,35377.0,10.47381717044985,10.447090095816057,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,1983,36130.0,10.494878824141686,10.47381717044985,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,1984,36485.0,10.50465649619972,10.494878824141686,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,1985,36776.0,10.512600737486064,10.50465649619972,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,1986,37115.0,10.521776479551647,10.512600737486064,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,1987,37386.0,10.529051581772277,10.521776479551647,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,1988,37613.0,10.535105014302918,10.529051581772277,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,1990,38537.0,10.55937409773463,10.535105014302918,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,1991,39161.0,10.575436632579894,10.55937409773463,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,1992,39533.0,10.584891045138901,10.575436632579894,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,1993,39888.0,10.59383080576334,10.584891045138901,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,1994,40326.0,10.60475170119802,10.59383080576334,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,1995,40495.0,10.60893378868309,10.60475170119802,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,1996,40615.0,10.611892735485053,10.60893378868309,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,1997,40753.0,10.615284735591118,10.611892735485053,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,1998,40737.0,10.614892049366905,10.615284735591118,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,1999,40698.0,10.613934230174134,10.614892049366905,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,2000,40532.0,10.609847064568209,10.613934230174134,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,2001,40536.0,10.609945747155745,10.609847064568209,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,2002,40580.0,10.611030613379805,10.609945747155745,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,2003,40513.0,10.609378189243436,10.611030613379805,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,2004,40432.0,10.607376829627976,10.609378189243436,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,2005,40174.0,10.600975299194493,10.607376829627976,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,2006,40523.0,10.609624993134318,10.600975299194493,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,2007,41697.0,10.638184462752868,10.609624993134318,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,2008,42647.0,10.660712210469299,10.638184462752868,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,2009,43557.0,10.681825704151798,10.660712210469299,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,2010,44461.0,10.702367679393,10.681825704151798,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,2011,45198.0,10.718808117053749,10.702367679393,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,2012,45756.0,10.731078209645563,10.718808117053749,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,2013,46517.0,10.747573116161046,10.731078209645563,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,2014,47652.0,10.771679880919251,10.747573116161046,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,2015,49136.0,10.802347242680604,10.771679880919251,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,2016,49881.0,10.817395447708488,10.802347242680604,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,2017,50548.0,10.830678658878572,10.817395447708488,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,2018,50675.0,10.8331879713202,10.830678658878572,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,2020,49872.0,10.817215002007119,10.8331879713202,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,2021,50161.0,10.822993111312226,10.817215002007119,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,2022,50811.0,10.835868145559232,10.822993111312226,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,2023,51284.0,10.845134091672591,10.835868145559232,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくばみらい市,2024,51384.0,10.847082118937628,10.845134091672591,,7350.0,27180.0,13152.0,388.0,573.0,2218.0,1685.0,19971.0,19955.0
つくば市,1976,93859.0,11.449548935125874,11.402060941122071,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,1977,99289.0,11.505790068469217,11.449548935125874,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,1978,105906.0,11.570307187208334,11.505790068469217,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,1979,116851.0,11.6686548979107,11.570307187208334,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,1980,127402.0,11.755102720584105,11.6686548979107,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,1981,132680.0,11.795695493060988,11.755102720584105,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,1982,137039.0,11.828020835831856,11.795695493060988,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,1983,141271.0,11.858435310524388,11.828020835831856,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,1984,144904.0,11.883826733172752,11.858435310524388,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,1985,150074.0,11.918883784762844,11.883826733172752,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,1986,153863.0,11.943817875067996,11.918883784762844,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,1987,157202.0,11.965286881542621,11.943817875067996,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,1988,161384.0,11.991541897314187,11.965286881542621,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,1990,168466.0,12.034489227998716,11.991541897314187,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,1991,171924.0,12.054807797681372,12.034489227998716,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,1992,175647.0,12.076231578128818,12.054807797681372,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,1993,178184.0,12.09057200323132,12.076231578128818,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,1994,179954.0,12.100456541656907,12.09057200323132,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,1995,182327.0,12.113557057215004,12.100456541656907,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,1996,184679.0,12.126374461834768,12.113557057215004,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,1997,187180.0,12.139825999711247,12.126374461834768,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,1998,188570.0,12.147224569720969,12.139825999711247,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,1999,190078.0,12.15518979321554,12.147224569720969,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,2000,191814.0,12.164281431468368,12.15518979321554,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,2001,193461.0,12.172831220750368,12.164281431468368,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,2002,195046.0,12.180990707162357,12.172831220750368,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,2003,196247.0,12.187129348903609,12.180990707162357,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,2004,198176.0,12.196910803737788,12.187129348903609,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,2005,200528.0,12.208709166851303,12.196910803737788,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,2006,203280.0,12.222339617994045,12.208709166851303,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,2007,206661.0,12.23883504862241,12.222339617994045,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,2008,209411.0,12.252054107079937,12.23883504862241,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,2009,212445.0,12.266438410316606,12.252054107079937,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,2010,214590.0,12.276484509770539,12.266438410316606,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,2011,215887.0,12.282510401628416,12.276484509770539,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,2012,217315.0,12.289103192854306,12.282510401628416,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,2013,219402.0,12.298660942552,12.289103192854306,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,2014,221119.0,12.306456297119956,12.298660942552,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,2015,226963.0,12.3325422875836,12.306456297119956,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,2016,230398.0,12.34756352721064,12.3325422875836,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,2017,233549.0,12.361147184182702,12.34756352721064,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,2018,237039.0,12.375979963541281,12.361147184182702,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,2020,241656.0,12.39527050626356,12.375979963541281,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,2021,246784.0,12.416268739090109,12.39527050626356,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,2022,252481.0,12.439091277341563,12.416268739090109,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,2023,255807.0,12.452178532881469,12.439091277341563,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
つくば市,2024,259618.0,12.466966598850561,12.452178532881469,,34645.0,143552.0,45697.0,2178.0,2090.0,13095.0,10637.0,110490.0,110344.0
ひたちなか市,1976,115293.0,11.655231993225946,11.636407784366716,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,1977,117684.0,11.67575834518032,11.655231993225946,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,1978,120169.0,11.696654364326243,11.67575834518032,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,1979,122558.0,11.71633966630341,11.696654364326243,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,1980,125945.0,11.743600582699784,11.71633966630341,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,1981,128013.0,11.759887100244633,11.743600582699784,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,1982,130494.0,11.779082527676415,11.759887100244633,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,1983,132405.0,11.793620686122443,11.779082527676415,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,1984,134016.0,11.805714474790154,11.793620686122443,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,1985,135774.0,11.818747017749796,11.805714474790154,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,1986,137016.0,11.827852986312205,11.818747017749796,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,1987,138569.0,11.839123675497477,11.827852986312205,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,1988,139791.0,11.847903729027111,11.839123675497477,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,1990,142402.0,11.866409322805204,11.847903729027111,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,1991,143976.0,11.877401898001038,11.866409322805204,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,1992,145070.0,11.884971663532948,11.877401898001038,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,1993,145878.0,11.89052593493009,11.884971663532948,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,1994,146988.0,11.898106229775685,11.89052593493009,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,1995,146750.0,11.896485737690343,11.898106229775685,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,1996,147205.0,11.899581452091338,11.896485737690343,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,1997,148006.0,11.905008092465048,11.899581452091338,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,1998,149621.0,11.91586070900251,11.905008092465048,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,1999,151010.0,11.925101338769835,11.91586070900251,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,2000,151673.0,11.929482166634886,11.925101338769835,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,2001,152142.0,11.932569574251662,11.929482166634886,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,2002,152309.0,11.933666631030908,11.932569574251662,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,2003,152860.0,11.937277748796875,11.933666631030908,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,2004,153250.0,11.939825853798459,11.937277748796875,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,2005,153639.0,11.942360973716973,11.939825853798459,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,2006,154579.0,11.948460571497746,11.942360973716973,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,2007,155184.0,11.952366788633324,11.948460571497746,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,2008,155960.0,11.957354843096534,11.952366788633324,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,2009,156651.0,11.961775680017798,11.957354843096534,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,2010,157060.0,11.964383176928866,11.961775680017798,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,2011,157141.0,11.964898770461632,11.964383176928866,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,2012,157153.0,11.964975132084863,11.964898770461632,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,2013,156964.0,11.96377175867427,11.964975132084863,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,2014,156704.0,11.962113954502044,11.96377175867427,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,2015,155689.0,11.95561570664299,11.962113954502044,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,2016,155884.0,11.956867419888104,11.95561570664299,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,2017,155970.0,11.957418960045871,11.956867419888104,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
ひたちなか市,2018,155681.0,11.955564320831884,11.957418960045871,,19610.0,93439.0,40234.0,988.0,1704.0,4909.0,5002.0,66754.0,66619.0
